work_id,year,type,language,cited_by,is_oa,source,sdg_id,sdg_name,sdg_score
https://openalex.org/W2725800252,2017,article,pt,2,True,Temas em Psicologia,5,Gender equality,0.800000011920929
https://openalex.org/W2732786191,2017,article,es,2,True,LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas),3,Good health and well-being,0.49000000953674316
https://openalex.org/W2734137691,2017,article,pt,2,True,Em Aberto,4,Quality Education,0.41999998688697815
https://openalex.org/W2737134540,2015,article,pt,2,False,Revista de Enfermagem UFPE on line,1,No poverty,0.699999988079071
https://openalex.org/W2747775062,2017,article,pt,2,False,Revista da SPAGESP,1,No poverty,0.5299999713897705
https://openalex.org/W2750123851,2016,article,en,2,True,Acta Fisiátrica,3,Good health and well-being,0.7099999785423279
https://openalex.org/W2755568245,2017,article,pt,2,True,Blucher Chemical Engineering Proceedings,7,Affordable and clean energy,0.7699999809265137
https://openalex.org/W2756144773,2017,article,pt,2,True,Dialogia,17,Partnerships for the goals,0.41999998688697815
https://openalex.org/W2763005269,2014,article,pt,2,False,Revista de Enfermagem UFPE on line,5,Gender equality,0.4099999964237213
https://openalex.org/W2766931417,2017,article,pt,2,True,Revista de Ciências Agrárias,15,Life in Land,0.4399999976158142
https://openalex.org/W2767387059,2017,article,pt,2,True,Revista de Atenção à Saúde,3,Good health and well-being,0.550000011920929
https://openalex.org/W2767567117,2017,article,en,2,True,Acta Cirúrgica Brasileira,3,Good health and well-being,0.6299999952316284
https://openalex.org/W2767837872,2017,article,en,2,True,Medicina (Ribeirão Preto),3,Good health and well-being,0.8500000238418579
https://openalex.org/W2771194911,2017,article,pt,2,True,Motriz Revista de Educação Física,3,Good health and well-being,0.5199999809265137
https://openalex.org/W2771900861,2017,book-chapter,en,2,False,SensePublishers eBooks,17,Partnerships for the goals,0.49000000953674316
https://openalex.org/W2783674339,2018,article,en,2,True,Motriz Revista de Educação Física,17,Partnerships for the goals,0.5299999713897705
https://openalex.org/W2789029864,2017,article,pt,2,True,Revista Brasileira de Ensino de Ciência e Tecnologia,4,Quality Education,0.75
https://openalex.org/W2793021863,2018,article,en,2,False,Clinical Nutrition ESPEN,3,Good health and well-being,0.5799999833106995
https://openalex.org/W2793067752,2018,article,en,2,False,Clinical Nutrition ESPEN,3,Good health and well-being,0.8399999737739563
https://openalex.org/W2794262788,2018,article,en,2,False,Journal of Hand Therapy,3,Good health and well-being,0.6600000262260437
https://openalex.org/W2798658896,2014,article,es,2,True,ACTA ZOOLÓGICA MEXICANA (N S ),15,Life in Land,0.5
https://openalex.org/W2799685040,2018,article,en,2,True,Frontiers in Neurology,3,Good health and well-being,0.6600000262260437
https://openalex.org/W2801883158,2018,article,pt,2,True,Revista Triângulo,4,Quality Education,0.8299999833106995
https://openalex.org/W2810941924,2018,article,en,2,False,2018 Simposio Brasileiro de Sistemas Eletricos (SBSE),7,Affordable and clean energy,0.8799999952316284
https://openalex.org/W2811053613,2018,article,en,2,True,Revista Brasileira Ginecologia e Obstetrícia,3,Good health and well-being,0.8899999856948853
https://openalex.org/W2863114981,2018,article,pt,2,True,Revista de Ensino de Ciências e Matemática,4,Quality Education,0.7799999713897705
https://openalex.org/W2886107356,2018,article,pt,2,True,Educação em Revista,4,Quality Education,0.5299999713897705
https://openalex.org/W2886188679,2018,article,pt,2,True,Revista Iberoamericana de Educación,4,Quality Education,0.5600000023841858
https://openalex.org/W2886397990,2018,article,pt,2,True,Revista de Enfermagem e Atenção à Saúde,3,Good health and well-being,0.46000000834465027
https://openalex.org/W2891563824,2018,article,pt,2,True,Revista Família Ciclos de Vida e Saúde no Contexto Social,5,Gender equality,0.4699999988079071
https://openalex.org/W2893000119,2018,article,pt,2,True,Revista de Ciências Agroveterinárias,14,Life below water,0.44999998807907104
https://openalex.org/W2894114452,2018,article,en,2,True,Motriz Revista de Educação Física,3,Good health and well-being,0.7799999713897705
https://openalex.org/W2900760376,2018,book-chapter,en,2,False,Elsevier eBooks,6,Clean water and sanitation,0.7900000214576721
https://openalex.org/W2901446313,2018,article,en,2,True,Multidiscipline Modeling in Materials and Structures,11,Sustainable cities and communities,0.6200000047683716
https://openalex.org/W2901738191,2018,article,en,2,True,Surgical and Experimental Pathology,3,Good health and well-being,0.8600000143051147
https://openalex.org/W2908664816,2018,article,pt,2,True,DOAJ (DOAJ: Directory of Open Access Journals),16,"Peace, Justice and strong institutions",0.7099999785423279
https://openalex.org/W2911427579,2019,article,en,2,True,Journal of Human Sport and Exercise,5,Gender equality,0.46000000834465027
https://openalex.org/W2913731420,2018,article,en,2,True,Ciencia & trabajo,5,Gender equality,0.47999998927116394
https://openalex.org/W2916195946,2019,article,en,2,True,Revista Brasileira de Atividade Física & Saúde,5,Gender equality,0.5799999833106995
https://openalex.org/W2917069919,2018,article,pt,2,True,Revista de Direito da Cidade,15,Life in Land,0.46000000834465027
https://openalex.org/W2935402663,2019,article,pt,2,True,Fisioterapia e Pesquisa,3,Good health and well-being,0.5699999928474426
https://openalex.org/W2942134941,2019,article,pt,2,True,Saúde (Santa Maria),2,Zero hunger,0.4399999976158142
https://openalex.org/W2945230306,2019,article,pt,2,True,Perspectivas em Ciência da Informação,4,Quality Education,0.6499999761581421
https://openalex.org/W2947924488,2019,article,en,2,True,Revista Paulista de Pediatria,3,Good health and well-being,0.7599999904632568
https://openalex.org/W2949640577,2019,article,pt,2,False,Academus Revista Científica da Saúde,5,Gender equality,0.75
https://openalex.org/W2953428964,2019,article,pt,2,True,Revista Espaço do Currículo,4,Quality Education,0.7699999809265137
https://openalex.org/W2954874254,2019,article,en,2,True,Revista Brasileira de Medicina do Esporte,15,Life in Land,0.41999998688697815
https://openalex.org/W2966375015,2019,article,pt,2,True,Revista de Enfermagem UFPE on line,4,Quality Education,0.4300000071525574
https://openalex.org/W2969427842,2019,article,pt,2,True,Revista de Enfermagem e Atenção à Saúde,4,Quality Education,0.7200000286102295
https://openalex.org/W2969466417,2019,article,pt,2,True,Brazilian Journal of Development,7,Affordable and clean energy,0.7599999904632568
https://openalex.org/W2974423249,2019,article,pt,2,True,VínculorevistadoNesme,10,Reduced inequalities,0.5
https://openalex.org/W2979957260,2019,article,pt,2,True,Revista Brasileira de Ciência Tecnologia e Inovação,7,Affordable and clean energy,0.75
https://openalex.org/W2988223533,2019,article,en,2,True,Brazilian Journal of Motor Behavior,1,No poverty,0.7599999904632568
https://openalex.org/W2989233027,2019,article,pt,2,True,Brazilian Journal of Development,2,Zero hunger,0.6000000238418579
https://openalex.org/W2990707769,2013,article,pt,2,True,Revista Brasileira de Fisiologia do Exercício,3,Good health and well-being,0.46000000834465027
https://openalex.org/W2993231752,2019,article,en,2,True,Americanae (AECID Library),17,Partnerships for the goals,0.41999998688697815
https://openalex.org/W2996743709,2019,article,en,2,True,Bioscience Journal,5,Gender equality,0.7400000095367432
https://openalex.org/W2999662583,2019,article,en,2,True,Genetics and Molecular Research,2,Zero hunger,0.6899999976158142
https://openalex.org/W2999726525,2019,article,pt,2,True,Revista Educação e Políticas em Debate,4,Quality Education,0.75
https://openalex.org/W3000240153,2020,article,en,2,False,Luminescence,7,Affordable and clean energy,0.8399999737739563
https://openalex.org/W3001515451,2020,article,pt,2,True,Revista de Enfermagem e Atenção à Saúde,3,Good health and well-being,0.7699999809265137
https://openalex.org/W3005940657,2020,article,pt,2,True,Brazilian Journal of Health Review,3,Good health and well-being,0.7200000286102295
https://openalex.org/W3006689240,2019,article,pt,2,True,VínculorevistadoNesme,10,Reduced inequalities,0.800000011920929
https://openalex.org/W3006737398,2020,article,pt,2,True,Revista Brasileira de Educação do Campo,4,Quality Education,0.7599999904632568
https://openalex.org/W3006767633,2020,article,en,2,False,Journal of Insect Biodiversity,15,Life in Land,0.4300000071525574
https://openalex.org/W3011361864,2019,article,pt,2,True,Temas em Educação e Saúde,3,Good health and well-being,0.8199999928474426
https://openalex.org/W3014953480,2020,article,pt,2,True,Revista Eletrônica Acervo Saúde,3,Good health and well-being,0.7699999809265137
https://openalex.org/W3020106210,2020,article,en,2,True,E&S Engineering and Science,11,Sustainable cities and communities,0.7699999809265137
https://openalex.org/W3023265388,2020,article,pt,2,True,Revista Profissão Docente,4,Quality Education,0.47999998927116394
https://openalex.org/W3025107222,2020,article,pt,2,True,Revista Família Ciclos de Vida e Saúde no Contexto Social,3,Good health and well-being,0.7699999809265137
https://openalex.org/W3025469825,2020,article,en,2,True,Genetics and Molecular Research,2,Zero hunger,0.699999988079071
https://openalex.org/W3027082066,2016,article,en,2,True,ABCS Health Sciences,3,Good health and well-being,0.7900000214576721
https://openalex.org/W3037189257,2020,article,en,2,True,Journal of Motor Behavior,2,Zero hunger,0.4399999976158142
https://openalex.org/W3037343892,2020,article,en,2,True,Ciência e Natura,6,Clean water and sanitation,0.6700000166893005
https://openalex.org/W3037850953,2017,article,pt,2,False,,3,Good health and well-being,0.8500000238418579
https://openalex.org/W3040654312,2020,article,pt,2,True,The Journal of the Food and Culture of the Americas,2,Zero hunger,0.4099999964237213
https://openalex.org/W3043563506,2020,article,en,2,True,Revista Virtual de Química,6,Clean water and sanitation,0.46000000834465027
https://openalex.org/W3043611034,2020,book-chapter,pt,2,True,New Trends in Qualitative Research,4,Quality Education,0.800000011920929
https://openalex.org/W3044347262,2020,article,pt,2,True,Research Society and Development,3,Good health and well-being,0.7599999904632568
https://openalex.org/W3046593552,2020,article,pt,2,True,Psychologica,4,Quality Education,0.44999998807907104
https://openalex.org/W3047104466,2020,article,pt,2,True,Brazilian Journal of Development,4,Quality Education,0.47999998927116394
https://openalex.org/W3047176401,2019,article,en,2,True,Revista Colombiana de Ciencias Hortícolas,15,Life in Land,0.5099999904632568
https://openalex.org/W3049578183,2020,article,en,2,True,Arquivo Brasileiro de Medicina Veterinária e Zootecnia,2,Zero hunger,0.7400000095367432
https://openalex.org/W3080580589,2020,article,pt,2,True,Revista entreideias educação cultura e sociedade,4,Quality Education,0.41999998688697815
https://openalex.org/W3081162136,2020,article,en,2,True,Colloquium Agrariae,15,Life in Land,0.699999988079071
https://openalex.org/W3083335871,2020,review,en,2,True,International Journal of Sports and Exercise Medicine,2,Zero hunger,0.8500000238418579
https://openalex.org/W3085862957,2019,article,pt,2,False,"DLCV - Língua, Linguística & Literatura",4,Quality Education,0.8999999761581421
https://openalex.org/W3092075386,2020,article,pt,2,True,Revista Brasileira de Ortopedia,3,Good health and well-being,0.7599999904632568
https://openalex.org/W3093121303,2020,article,pt,2,True,Revista de Gestão e Avaliação Educacional,4,Quality Education,0.4399999976158142
https://openalex.org/W3093570094,2020,article,pt,2,True,Soldagem & Inspeção,8,Decent work and economic growth,0.4300000071525574
https://openalex.org/W3095769575,2019,article,en,2,True,Revista Colombiana de Ciencias Hortícolas,2,Zero hunger,0.4300000071525574
https://openalex.org/W3096725743,2020,article,en,2,False,Materials science forum,6,Clean water and sanitation,0.7900000214576721
https://openalex.org/W3102620964,2019,article,pt,2,True,Arquivos de Ciências do Esporte,3,Good health and well-being,0.8100000023841858
https://openalex.org/W3107492854,2020,article,en,2,True,Revista de Educação Popular,4,Quality Education,0.8600000143051147
https://openalex.org/W3112897023,2019,article,pt,2,True,DOAJ (DOAJ: Directory of Open Access Journals),3,Good health and well-being,0.7699999809265137
https://openalex.org/W3118034935,2020,article,en,2,True,Bioscience Journal,2,Zero hunger,0.5899999737739563
https://openalex.org/W3118719054,2020,article,pt,2,True,Perspectiva,4,Quality Education,0.6399999856948853
https://openalex.org/W3124789462,2020,article,pt,2,True,Brazilian Geographical Journal,2,Zero hunger,0.7400000095367432
https://openalex.org/W3128179825,2021,article,en,2,True,European Journal of Gynaecological Oncology,3,Good health and well-being,0.7400000095367432
https://openalex.org/W3153914235,2020,article,en,2,False,Minerva Stomatologica,3,Good health and well-being,0.7599999904632568
https://openalex.org/W3156734796,2021,article,en,2,True,Revista da Sociedade Brasileira de Medicina Tropical,3,Good health and well-being,0.8100000023841858
https://openalex.org/W3161446016,2021,article,pt,2,True,Revista Diálogo Educacional,10,Reduced inequalities,0.5
https://openalex.org/W3163984527,2021,article,en,2,True,Surgical and Experimental Pathology,3,Good health and well-being,0.6899999976158142
https://openalex.org/W3165710087,2019,article,pt,2,False,,4,Quality Education,0.5099999904632568
https://openalex.org/W3166963216,2021,article,pt,2,True,Revista Triângulo,4,Quality Education,0.49000000953674316
https://openalex.org/W3168169859,2021,article,en,2,True,Texto & Contexto - Enfermagem,3,Good health and well-being,0.8100000023841858
https://openalex.org/W3176844662,2021,article,pt,2,True,Redalyc (Universidad Autónoma del Estado de México),8,Decent work and economic growth,0.5199999809265137
https://openalex.org/W3178010912,2021,article,pt,2,True,Research Society and Development,3,Good health and well-being,0.7699999809265137
https://openalex.org/W3179518329,2021,article,en,2,True,CoDAS,10,Reduced inequalities,0.5600000023841858
https://openalex.org/W3181130930,2020,article,pt,2,True,Ciência Cuidado e Saúde,2,Zero hunger,0.41999998688697815
https://openalex.org/W3198614344,2021,article,pt,2,True,Revista Brasileira de Saúde Ocupacional,3,Good health and well-being,0.800000011920929
https://openalex.org/W3202891155,2021,article,en,2,True,Research Society and Development,3,Good health and well-being,0.7400000095367432
https://openalex.org/W3206166870,2021,article,pt,2,True,Research Society and Development,3,Good health and well-being,0.7699999809265137
https://openalex.org/W3206543807,2021,article,en,2,False,Perioperative Care and Operating Room Management,3,Good health and well-being,0.8399999737739563
https://openalex.org/W3211299014,2021,article,en,2,True,Zootaxa,14,Life below water,0.800000011920929
https://openalex.org/W4211051959,2022,article,en,2,False,Journal of Software Evolution and Process,16,"Peace, Justice and strong institutions",0.6299999952316284
https://openalex.org/W4224043824,2022,article,en,2,True,Research Society and Development,3,Good health and well-being,0.6800000071525574
https://openalex.org/W4242392212,2019,article,pt,2,True,Enciclopédia Biosfera,5,Gender equality,0.6000000238418579
https://openalex.org/W4252551992,2017,article,pt,2,True,Obutchénie Revista de Didática e Psicologia Pedagógica,4,Quality Education,0.6499999761581421
https://openalex.org/W4285300581,2022,article,es,2,True,Revista Latino-Americana de Enfermagem,4,Quality Education,0.6800000071525574
https://openalex.org/W4286489420,2022,article,pt,2,True,Research Society and Development,3,Good health and well-being,0.4300000071525574
https://openalex.org/W4289836654,2022,article,pt,2,True,Revista de Enfermagem e Atenção à Saúde,5,Gender equality,0.6899999976158142
https://openalex.org/W4292694664,2022,article,en,2,False,Perceptual and Motor Skills,3,Good health and well-being,0.6499999761581421
https://openalex.org/W4293915126,2022,article,pt,2,True,Revista de Epidemiologia e Controle de Infecção,3,Good health and well-being,0.7099999785423279
https://openalex.org/W4301867890,2016,article,en,2,True,DOAJ (DOAJ: Directory of Open Access Journals),14,Life below water,0.6600000262260437
https://openalex.org/W4302332099,2016,article,en,2,True,Acta Fisiátrica,3,Good health and well-being,0.6200000047683716
https://openalex.org/W4302789259,2015,article,pt,2,True,Acta Fisiátrica,3,Good health and well-being,0.8700000047683716
https://openalex.org/W4306809522,2022,article,pt,2,True,Revista Enfermagem UERJ,4,Quality Education,0.4000000059604645
https://openalex.org/W4307925855,2022,article,pt,2,True,Revista Família Ciclos de Vida e Saúde no Contexto Social,3,Good health and well-being,0.6800000071525574
https://openalex.org/W4308867915,2022,article,en,2,True,Frontiers in Public Health,2,Zero hunger,0.6800000071525574
https://openalex.org/W4311586681,2022,article,en,2,False,The Journal of Physical Chemistry B,7,Affordable and clean energy,0.7599999904632568
https://openalex.org/W4312549024,2022,article,pt,2,True,Revista Psicologia em Pesquisa,3,Good health and well-being,0.6100000143051147
https://openalex.org/W4313589046,2023,article,en,2,True,Orbital - The Electronic Journal of Chemistry,14,Life below water,0.8399999737739563
https://openalex.org/W4317034738,2022,article,pt,2,True,Revista Enfermagem UERJ,1,No poverty,0.6499999761581421
https://openalex.org/W4318967502,2022,article,en,2,False,Strength and conditioning journal,4,Quality Education,0.4099999964237213
https://openalex.org/W4367625742,2023,article,pt,2,True,Revista de Administração Sociedade e Inovação,9,"Industry, innovation and infrastructure",0.41999998688697815
https://openalex.org/W4385434392,2023,article,en,2,True,Texto & Contexto - Enfermagem,3,Good health and well-being,0.5099999904632568
https://openalex.org/W4385753841,2023,article,en,2,True,Revista Brasileira de Ciência Tecnologia e Inovação,2,Zero hunger,0.5
https://openalex.org/W4392148783,2023,article,pt,2,True,Revista Pesquisa e Debate em Educação,4,Quality Education,0.6100000143051147
https://openalex.org/W1445342292,2015,article,en,1,False,Pathology - Research and Practice,3,Good health and well-being,0.7900000214576721
https://openalex.org/W1483383852,2013,article,pt,1,True,Ciência Cuidado e Saúde,3,Good health and well-being,0.6299999952316284
https://openalex.org/W1485608848,2012,article,en,1,True,Brazilian Journal of Nephrology,3,Good health and well-being,0.8799999952316284
https://openalex.org/W1493570795,2012,article,pt,1,True,Revista de Enfermagem e Atenção à Saúde,5,Gender equality,0.6200000047683716
https://openalex.org/W1502864435,2013,article,pt,1,True,Teoria e Prática da Educação,4,Quality Education,0.47999998927116394
https://openalex.org/W1518479651,2012,article,pt,1,True,RVE - Revista Ver a Educação,4,Quality Education,0.5699999928474426
https://openalex.org/W1524044145,2012,article,es,1,True,LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas),2,Zero hunger,0.7300000190734863
https://openalex.org/W1541464822,2014,article,en,1,True,International Journal of Business and Social Research,8,Decent work and economic growth,0.46000000834465027
https://openalex.org/W1544442682,2014,article,pt,1,True,Investigación y Educación en Enfermería,4,Quality Education,0.5099999904632568
https://openalex.org/W1554991561,2013,article,pt,1,True,Revista EDaPECI,4,Quality Education,0.8100000023841858
https://openalex.org/W1559339649,2013,article,pt,1,False,Revista Baiana Saúde Pública,11,Sustainable cities and communities,0.7699999809265137
https://openalex.org/W1569123230,2015,article,pt,1,True,LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas),3,Good health and well-being,0.7799999713897705
https://openalex.org/W1586949703,2009,article,pt,1,False,,4,Quality Education,0.699999988079071
https://openalex.org/W1593612905,2013,article,pt,1,True,Revista Triângulo,4,Quality Education,0.6200000047683716
https://openalex.org/W1598364082,2010,article,pt,1,True,Rev Rene,3,Good health and well-being,0.49000000953674316
https://openalex.org/W1601336020,2014,article,pt,1,True,Revista do Sell,4,Quality Education,0.800000011920929
https://openalex.org/W1608253229,2010,article,pt,1,True,LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas),4,Quality Education,0.7300000190734863
https://openalex.org/W1616987056,2014,article,pt,1,True,Educação em Foco,4,Quality Education,0.7200000286102295
https://openalex.org/W1660564191,2015,article,pt,1,True,Revista Brasileira em Promoção da saúde,2,Zero hunger,0.7699999809265137
https://openalex.org/W1674416348,2012,article,pt,1,True,Domínios de Lingu gem,4,Quality Education,0.8100000023841858
https://openalex.org/W1702752713,2012,article,pt,1,True,Domínios de Lingu gem,4,Quality Education,0.7699999809265137
https://openalex.org/W1791211739,2011,article,pt,1,False,Educação Matemática Pesquisa. Revista do Programa de Estudos Pós-Graduados em Educação Matemática. ISSN 1983-3156,4,Quality Education,0.8700000047683716
https://openalex.org/W1820773942,2012,article,pt,1,True,Revista de Pesquisa Cuidado é Fundamental Online,3,Good health and well-being,0.49000000953674316
https://openalex.org/W1851703345,2012,article,pt,1,False,,5,Gender equality,0.4699999988079071
https://openalex.org/W1925473702,2011,article,pt,1,True,Journal of Human Growth and Development,4,Quality Education,0.49000000953674316
https://openalex.org/W1950320371,2011,article,pt,1,False,Redalyc (Universidad Autónoma del Estado de México),4,Quality Education,0.7099999785423279
https://openalex.org/W1960220266,2011,article,pt,1,True,Revista de Ciências Médicas e Biológicas,3,Good health and well-being,0.5799999833106995
https://openalex.org/W1961476053,2011,article,pt,1,True,Revista Profissão Docente,4,Quality Education,0.5600000023841858
https://openalex.org/W1965257739,2014,article,pt,1,True,Jornal Brasileiro de Psiquiatria,3,Good health and well-being,0.5299999713897705
https://openalex.org/W1974057874,2009,article,pt,1,True,Revista Brasileira de Hematologia e Hemoterapia,3,Good health and well-being,0.8100000023841858
https://openalex.org/W1974291969,2012,article,pt,1,True,Acta Ortopédica Brasileira,8,Decent work and economic growth,0.41999998688697815
https://openalex.org/W1978134026,2006,article,en,1,False,Annals of Diagnostic Pathology,3,Good health and well-being,0.6700000166893005
https://openalex.org/W1979258097,2013,article,es,1,True,Semina Ciências Sociais e Humanas,9,"Industry, innovation and infrastructure",0.6200000047683716
https://openalex.org/W1979327573,2014,article,pt,1,True,GEOUSP Espaço e Tempo (Online),11,Sustainable cities and communities,0.5299999713897705
https://openalex.org/W1986522884,2015,article,en,1,True,Fisioterapia em Movimento,8,Decent work and economic growth,0.5099999904632568
https://openalex.org/W1991819805,2014,article,en,1,False,Materials Research Innovations,7,Affordable and clean energy,0.8100000023841858
https://openalex.org/W1992077144,2010,article,pt,1,True,Signum Estudos da Linguagem,4,Quality Education,0.8600000143051147
https://openalex.org/W1999102618,2012,article,en,1,True,Revista chilena de nutrición,3,Good health and well-being,0.8399999737739563
https://openalex.org/W2000362176,2013,article,pt,1,True,Revista Eletrônica de Enfermagem,2,Zero hunger,0.7599999904632568
https://openalex.org/W2004247375,2011,article,pt,1,True,Anais do Museu Paulista História e Cultura Material,11,Sustainable cities and communities,0.5699999928474426
https://openalex.org/W2008403068,2012,article,pt,1,True,Cogitare Enfermagem,5,Gender equality,0.6100000143051147
https://openalex.org/W2009208534,2013,article,pt,1,True,ConScientiae Saúde,3,Good health and well-being,0.7400000095367432
https://openalex.org/W2016893594,2013,article,pt,1,True,Educação em Revista,4,Quality Education,0.5099999904632568
https://openalex.org/W2026753232,2014,article,pt,1,True,Revista Brasileira em Promoção da saúde,3,Good health and well-being,0.7099999785423279
https://openalex.org/W2029287739,2013,article,fr,1,True,Alfa,16,"Peace, Justice and strong institutions",0.47999998927116394
https://openalex.org/W2034617025,2013,article,en,1,True,Journal of Nursing Education and Practice,3,Good health and well-being,0.5
https://openalex.org/W2036312332,2014,article,pt,1,True,Kinesis,4,Quality Education,0.8199999928474426
https://openalex.org/W2037964627,2014,article,en,1,False,The Journal of Maternal-Fetal & Neonatal Medicine,3,Good health and well-being,0.8500000238418579
https://openalex.org/W2039684333,2013,article,pt,1,True,Bakhtiniana Revista de Estudos do Discurso,4,Quality Education,0.5400000214576721
https://openalex.org/W2042109984,1999,article,pt,1,True,Revista Brasileira Ginecologia e Obstetrícia,3,Good health and well-being,0.8500000238418579
https://openalex.org/W2043828275,2011,article,en,1,True,International Journal of Modern Physics B,7,Affordable and clean energy,0.8399999737739563
https://openalex.org/W2046773055,2013,article,pt,1,True,Semina Ciências Sociais e Humanas,16,"Peace, Justice and strong institutions",0.800000011920929
https://openalex.org/W2056891426,2013,article,pt,1,True,Psicologia em Estudo,5,Gender equality,0.7400000095367432
https://openalex.org/W2061503215,2013,article,pt,1,True,Cultura de los Cuidados,4,Quality Education,0.8600000143051147
https://openalex.org/W2064048230,2013,article,pt,1,True,Geografia Ensino & Pesquisa,4,Quality Education,0.7400000095367432
https://openalex.org/W2064553740,2014,article,en,1,False,Pathology - Research and Practice,3,Good health and well-being,0.8500000238418579
https://openalex.org/W2066662006,2014,article,pt,1,True,Revista Brasileira de Atividade Física & Saúde,3,Good health and well-being,0.7900000214576721
https://openalex.org/W2069663331,2014,article,en,1,True,Journal of Surgical Case Reports,3,Good health and well-being,0.7300000190734863
https://openalex.org/W2074534752,2014,article,en,1,True,Fisioterapia em Movimento,3,Good health and well-being,0.5799999833106995
https://openalex.org/W2075483370,2010,article,en,1,False,European Journal of Radiology Extra,5,Gender equality,0.6299999952316284
https://openalex.org/W2078231555,2011,article,pt,1,True,Paidéia (Ribeirão Preto),5,Gender equality,0.4099999964237213
https://openalex.org/W2078235436,2014,article,pt,1,True,Pensar a Prática,4,Quality Education,0.699999988079071
https://openalex.org/W2081670067,2015,article,en,1,True,Physics Letters A,7,Affordable and clean energy,0.5899999737739563
https://openalex.org/W2088215349,2012,article,en,1,True,Journal of Coloproctology,5,Gender equality,0.5899999737739563
https://openalex.org/W2088365028,2010,article,es,1,True,Revista chilena de nutrición,2,Zero hunger,0.5699999928474426
https://openalex.org/W2091207124,2014,article,pt,1,True,Letras de Hoje,5,Gender equality,0.47999998927116394
https://openalex.org/W2091207124,2014,article,pt,1,True,Letras de Hoje,4,Quality Education,0.4000000059604645
https://openalex.org/W2096146246,2013,article,en,1,True,LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas),4,Quality Education,0.6299999952316284
https://openalex.org/W2096525213,2011,article,en,1,True,Journal of Medical Case Reports,3,Good health and well-being,0.8799999952316284
https://openalex.org/W2101141162,2014,article,pt,1,True,Revista de Medicina,3,Good health and well-being,0.5600000023841858
https://openalex.org/W2108801702,2002,article,en,1,False,,4,Quality Education,0.7599999904632568
https://openalex.org/W2130673504,2015,article,en,1,False,Chemical Engineering & Technology,9,"Industry, innovation and infrastructure",0.41999998688697815
https://openalex.org/W2131659730,2013,article,pt,1,True,Periódico Eletrônico Fórum Ambiental da Alta Paulista.,11,Sustainable cities and communities,0.6399999856948853
https://openalex.org/W2134139911,2012,article,pt,1,True,Motriz Revista de Educação Física,4,Quality Education,0.8500000238418579
https://openalex.org/W2136149312,2015,article,pt,1,True,Cadernos de Terapia Ocupacional da UFSCar,10,Reduced inequalities,0.5099999904632568
https://openalex.org/W2136311932,2012,article,pt,1,False,SIED:EnPED - Simpósio Internacional de Educação a Distância e Encontro de Pesquisadores em Educação a Distância 2012,4,Quality Education,0.6899999976158142
https://openalex.org/W2137099895,2014,article,pt,1,True,Revista de Pesquisa Cuidado é Fundamental Online,5,Gender equality,0.5299999713897705
https://openalex.org/W2149188802,2009,article,en,1,False,Journal of Obstetrics and Gynaecology,2,Zero hunger,0.47999998927116394
https://openalex.org/W2157965866,2014,article,pt,1,True,Revista Brasileira de Hematologia e Hemoterapia,3,Good health and well-being,0.7099999785423279
https://openalex.org/W2161440234,2012,article,pt,1,True,Brazilian Journal of Anesthesiology,3,Good health and well-being,0.5899999737739563
https://openalex.org/W2176886842,2015,article,en,1,False,Neurology,3,Good health and well-being,0.75
https://openalex.org/W2179794121,2015,article,pt,1,True,Revista Enfermagem UERJ,1,No poverty,0.5899999737739563
https://openalex.org/W2201220890,2015,article,en,1,True,Brazilian Journal of Biology,14,Life below water,0.8999999761581421
https://openalex.org/W2202619570,2015,article,pt,1,True,,7,Affordable and clean energy,0.800000011920929
https://openalex.org/W2203613564,2009,article,pt,1,True,Revista Brasileira de Hematologia e Hemoterapia,3,Good health and well-being,0.699999988079071
https://openalex.org/W2209740164,2006,article,pt,1,True,Revista Brasileira de Hematologia e Hemoterapia,3,Good health and well-being,0.6899999976158142
https://openalex.org/W2243298664,2015,article,pt,1,True,Cogitare Enfermagem,10,Reduced inequalities,0.699999988079071
https://openalex.org/W2248305301,2015,article,es,1,True,,2,Zero hunger,0.75
https://openalex.org/W2261393580,2015,article,pt,1,True,Série-Estudos - Periódico do Programa de Pós-Graduação em Educação da UCDB,4,Quality Education,0.7699999809265137
https://openalex.org/W2266124396,2013,article,en,1,False,,3,Good health and well-being,0.7799999713897705
https://openalex.org/W2271163423,2015,article,pt,1,True,Revista Horizontes de Linguistica Aplicada,4,Quality Education,0.8299999833106995
https://openalex.org/W2271763920,2015,article,pt,1,True,Arquivos de Ciências do Esporte,3,Good health and well-being,0.4000000059604645
https://openalex.org/W2272439568,2015,article,en,1,True,Revista Avaliação Psicológica,5,Gender equality,0.6499999761581421
https://openalex.org/W2277296463,2013,article,en,1,True,PHENOMENOLOGICAL STUDIES - Revista da Abordagem Gestáltica,5,Gender equality,0.5799999833106995
https://openalex.org/W2285961873,2015,article,pt,1,True,Psicologia Ciência e Profissão,4,Quality Education,0.5699999928474426
https://openalex.org/W2291029353,2015,article,pt,1,True,Revista de Enfermagem e Atenção à Saúde,3,Good health and well-being,0.8600000143051147
